countryName,year1,year2,year3,year4,year5,year6,year7,year8,year9,year10,year11,year12,year13,year14,year15,year16,year17,year18,year19,year20,year21,year22,year23,year24,year25,year26,year27,year28,year29,year30
Australia,69.39,70.43,70.88,70.84,71.76,73.59,75.09,76.19,77.69,78.84,80.34,81.48,82.36,83.2,83.94,84.55,85.18,85.77,86.35,86.93,87.49,88.06,88.63,89.2,89.77,90.33,90.89,91.46,92.02,92.57
New Zealand,69.77,70.69,71.18,71.27,71.78,72.63,73.77,74.45,76.35,77.57,79.07,80.32,81.32,82.06,82.8,83.55,84.25,84.88,85.47,86.05,86.61,87.15,87.71,88.25,88.81,89.36,89.9,90.46,91.01,91.57
